ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2 STSUFX2,,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10033,560 TO 562,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2131,13
10033,561,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,24
10033,565,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2133,26
10033,571,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2133,28
10033,575,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,1
10033,601 TO 609,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,61
10033,619,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2144,1
10033,700,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2142,237
10033,701,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2142,224
10033,712,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2142,231
10033,715,W 175TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2142,227
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10033,500,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,2132,58
10033,502,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2132,86
10033,503,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2132,90
10033,505,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2132,92
10033,574,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,13
10033,580,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,10
10033,599,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,ARTICLE 11,2133,30
10033,601,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,53
10033,611,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,10
10033,615,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,11
10033,619,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,13
10033,624,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,8
10033,700,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2142,217
10033,701,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2142,200
10033,709,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2142,202
10033,712,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2142,211
10033,824,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2139,578
10033,835,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2139,542
10033,850,W 176TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2139,564
10033,575,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,84
10033,579,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,86
10033,583,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,87
10033,587,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,89
10033,598,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,34
10033,599,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,60
10033,601,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2144,45
10033,605,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,25
10033,608 TO 614,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,21
10033,609,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,27
10033,611,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,29
10033,618,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,17
10033,650,W 177TH,ST,84,WADSWORTH,AVE,NEW YORK,62 MULTIPLE DWELLING A,,,2145,47
10033,655,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,44
10033,667,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,22
10033,701,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,74
10033,708,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2142,187
10033,717,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,78
10033,723,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2176,1
10033,809,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2177,14
10033,830,W 177TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2139,508
10033,500 TO 504,W 178TH,ST,2376,AMSTERDAM,AVE,NEW YORK,62 MULTIPLE DWELLING A,,,2132,37
10033,506,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2132,35
10033,508,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2132,32
10033,530 TO 532,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2132,30
10033,534 TO 536,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2132,29
10033,586,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,73
10033,598,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2133,66
10033,600,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,42
10033,604,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2144,40
10033,608 TO 610,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,38
10033,612,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2144,33
10033,656,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,33
10033,660,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,31
10033,700,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,70
10033,718,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,11
10033,752,W 178TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2177,28
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10033,501,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,53
10033,509,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,56
10033,511,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,58
10033,517,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,60
10033,529,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,49
10033,531,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,51
10033,561,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,29
10033,601,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,44
10033,605,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,46
10033,621,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,25
10033,661,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2163,25
10033,701,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,ARTICLE 11,2176,54
10033,705,W 179TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,26
10033,825,W 179TH,ST,4553,CABRINI,BLVD,NEW YORK,62 MULTIPLE DWELLING A,,,2177,166
10033,502,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2152,45
10033,504,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,43
10033,508,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,41
10033,512,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,39
10033,517,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,89
10033,521,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2152,91
10033,540 TO 546,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,43
10033,541 TO 547,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,80
10033,550,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,40
10033,556,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,37
10033,560,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,36
10033,561,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2153,57
10033,600 TO 602,W 180TH,ST,1395,SAINT NICHOLAS,AVE,NEW YORK,62 MULTIPLE DWELLING B,,,2162,37
10033,601,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,68
10033,603,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,72
10033,607,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,74
10033,610,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,36
10033,611,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,49
10033,660,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2163,32
10033,661,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2163,44
10033,700,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,50
10033,701,W 180TH,ST,4241,BROADWAY,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,138
10033,703,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,144
10033,704,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,46
10033,706,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2176,44
10033,707 TO 709,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,146
10033,711,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,149
10033,712 TO 714,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,42
10033,715,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2176,150
10033,716,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,40
10033,719,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2176,152
10033,720,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,39
10033,803,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,2177,145
10033,804,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2177,154
10033,815,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2177,130
10033,819,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2177,128
10033,820,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2177,161
10033,825,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2177,126
10033,854,W 180TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2177,163
10033,511,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2155,28
10033,554,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2153,68
10033,556,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2153,68
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10033,558,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2153,67
10033,561 TO 565,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2154,24
10033,601,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2165,7501
10033,708 TO 714,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,128
10033,720,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,123
10033,728,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,119
10033,734 TO 740,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2176,115
10033,801,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2179,90
10033,815,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2179,93
10033,854,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,2177,118
10033,860,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2177,175
10033,867,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,EVICT COOP/CONDO,,2179,80
10033,870,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2177,170
10033,875,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2179,1
10033,880,W 181ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,2177,242
10033,497,W 182ND,ST,2455,AMSTERDAM,AVE,NEW YORK,62 MULTIPLE DWELLING A,,,2149,3
10033,569,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,62
10033,570,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,8
10033,601,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,43
10033,605,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,45
10033,612 TO 614,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,9
10033,616 TO 618,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,7
10033,620,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,6
10033,624,W 182ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,4
10033,501,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2155,91
10033,515,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,39,,2155,68
10033,520,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2155,39
10033,557,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,190
10033,559,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,91
10033,570,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,43
10033,573,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,ROOMING HOUSE,,2154,97
10033,575,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,66
10033,576,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,142
10033,600,W 183RD,ST,14471457,SAINT NICHOLAS,AVE,NEW YORK,62 MULTIPLE DWELLING A,,,2165,38
10033,615,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,53
10033,730,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180,15
10033,731 TO 735,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180,85
10033,810,W 183RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2179,98
10033,501,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,22
10033,507,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,23
10033,510 TO 512,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2155,83
10033,511,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,25
10033,514,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2155,80
10033,515,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,27
10033,518 TO 520,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2155,78
10033,524,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2155,75
10033,550,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,82
10033,552,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,80
10033,554,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,79
10033,555,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,28
10033,556,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2154,77
10033,563,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2157,29
10033,569,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2157,1
10033,601,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,23
10033,602,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,63
10033,603,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,26
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10033,605,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,27
10033,607,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,28
10033,608,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,61
10033,612,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,59
10033,615,W 184TH,ST,221,WADSWORTH,AVE,NEW YORK,62 MULTIPLE DWELLING A,,,2166,1
10033,616,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2165,55
10033,649,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2167,27
10033,701 TO 703,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180,120
10033,725,W 184TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180,157
10033,521,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,33
10033,551,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,56
10033,552,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,15
10033,556,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,13
10033,569,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,33
10033,601,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,52
10033,603,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,53
10033,623,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,54
10033,644,W 185TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2167,10
10033,475,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2149,104
10033,495,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2149,93
10033,507,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,92
10033,511,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,95
10033,521,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2156,66
10033,529,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,66
10033,530,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2156,39
10033,547,W 186TH,ST,416,AUDUBON,AVE,NEW YORK,62 MULTIPLE DWELLING A,J-51,,2157,91
10033,552,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,47
10033,559,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,95
10033,561,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,96
10033,567,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,67
10033,600,W 186TH,ST,15091517,SAINT NICHOLAS,AVE,NEW YORK,62 MULTIPLE DWELLING A,,,2166,44
10033,609,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,83
10033,615,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,61
10033,729,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180,200
10033,739,W 186TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2180,178
10033,480,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2149,101
10033,485,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2149,120
10033,490,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2149,97
10033,495,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2149,108
10033,501,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159,23
10033,505,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159,24
10033,515,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,2159,25
10033,523,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2159,29
10033,553 TO 555,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158,28
10033,557 TO 559,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158,30
10033,567,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,OWNED,GARDEN COMPLEX,2158,3
10033,572,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,81
10033,575,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2158,1
10033,590,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2157,75
10033,600,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,74
10033,618,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,2166,69
10033,675,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2170,1
10033,738 TO 740,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2180,187
10033,822 TO 836,W 187TH,ST,250,CABRINI,BLVD,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2179,466
10033,825,W 187TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2179,425
10033,11,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2143,5
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10033,15,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2143,8
10033,29 TO 35,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2143,44
10033,82,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,49
10033,86,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,42
10033,88,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,40
10033,90,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,38
10033,92,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2145,36
10033,101 TO 119,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,1
10033,123,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,27
10033,125,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,29
10033,129,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2162,32
10033,130,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2163,34
10033,140,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2163,61
10033,160,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,2164,7501
10033,188,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2164,28
10033,190,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2164,26
10033,200,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2164,58
10033,220,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2167,24
10033,235,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,7
10033,240,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2167,75
10033,245 TO 247,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2166,33
10033,246 TO 248,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2167,71
10033,252,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,2167,69
10033,256,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2167,67
10033,258,WADSWORTH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2167,63
10034,3852,10TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2219,29
10034,3856,10TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2219,29
10034,541,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2218,42
10034,544 TO 550,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2217,29
10034,545,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2218,44
10034,549,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2218,46
10034,552 TO 562,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2217,22
10034,553,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2218,48
10034,557,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2218,50
10034,561,ACADEMY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2218,50
