ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough
11432,86-08,AVA,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,9882,46,Queens
11432,86-10,AVA,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,9882,146,Queens
11432,86-15,AVA,PL,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9884,32,Queens
11432,87-16,AVON,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9944,14,Queens
11432,170-10,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,9844,5,Queens
11432,170-22,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,9844,17,Queens
11432,170-32,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,7501,Queens
11432,170-36,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,125,Queens
11432,170-38,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,27,Queens
11432,170-40,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,127,Queens
11432,170-42,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,128,Queens
11432,170-44,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,30,Queens
11432,170-46,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,130,Queens
11432,170-49,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9843,29,Queens
11432,170-64,CEDARCROFT,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9844,39,Queens
11432,87-46,CHELSEA,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9954,49,Queens
11432,175-39,DALNY,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9884,1,Queens
11432,175-51,DALNY,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9884,66,Queens
11432,175-06,DEVONSHIRE,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9884,43,Queens
11432,164-07,GOETHALS,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,7024,31,Queens
11432,164-09,GOETHALS,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,7024,29,Queens
11432,150-17,GRAND CENTRAL,PKWY,8274,PARSONS,BLVD,JAMAICA,63 MULTIPLE DWELLING A,,,6715,2,Queens
11432,170-40,HENLEY,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9880,19,Queens
11432,162-15,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9773,5,Queens
11432,164-11,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (16),,9846,10,Queens
11432,164-20,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9836,22,Queens
11432,165-20,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9837,80,Queens
11432,166-05,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9849,130,Queens
11432,170-25,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING B,,,9880,30,Queens
11432,172-70,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9845,27,Queens
11432,172-90,HIGHLAND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9845,86,Queens
11432,164-30,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,J-51,,9814,26,Queens
11432,178-02,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,9913,7501,Queens
11432,183-11,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9950,57,Queens
11432,185-01,HILLSIDE,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9954,66,Queens
