ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,STREET2 STSUFX2,Unnamed: 6
11226,667,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5124.0,33,Brooklyn,,
11226,670 TO 672,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5123.0,19,Brooklyn,,
11226,681,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5124.0,26,Brooklyn,,
11226,682,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5123.0,22,Brooklyn,,
11226,699,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5124.0,40,Brooklyn,,
11226,700,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5123.0,25,Brooklyn,,
11226,708,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5123.0,31,Brooklyn,,
11226,709 TO 711,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5124.0,40,Brooklyn,,
11226,716,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5123.0,31,Brooklyn,,
11226,726,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5123.0,38,Brooklyn,,
11226,733 TO 735,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5151.0,1,Brooklyn,,
11226,734,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5150.0,6,Brooklyn,,
11226,750,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5150.0,13,Brooklyn,,
11226,755,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5151.0,33,Brooklyn,,
11226,764 TO 768,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5150.0,18,Brooklyn,,
11226,770,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5150.0,21,Brooklyn,,
11226,781,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING B,GARDEN COMPLEX,,5151.0,28,Brooklyn,,
11226,801 TO 805,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5163.0,63,Brooklyn,,
11226,806,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5162.0,16,Brooklyn,,
11226,809,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5163.0,60,Brooklyn,,
11226,810,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5162.0,18,Brooklyn,,
11226,811,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5163.0,57,Brooklyn,,
11226,816,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5162.0,20,Brooklyn,,
11226,822,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5162.0,22,Brooklyn,,
11226,823 TO 847,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5163.0,48,Brooklyn,,
11226,832,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5162.0,26,Brooklyn,,
11226,852 TO 858,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5162.0,34,Brooklyn,,
11226,855,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5163.0,41,Brooklyn,,
11226,967,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5206.0,60,Brooklyn,,
11226,975,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5206.0,57,Brooklyn,,
11226,985,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5206.0,54,Brooklyn,,
11226,991,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5206.0,50,Brooklyn,,
11226,1001,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5206.0,41,Brooklyn,,
11226,1012,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5219.0,8,Brooklyn,,
11226,1021,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5220.0,40,Brooklyn,,
11226,1030,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5219.0,16,Brooklyn,,
11226,1033,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,5220.0,77,Brooklyn,,
11226,1038 TO 1050,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5219.0,22,Brooklyn,,
11226,1039,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5220.0,75,Brooklyn,,
11226,1045,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5220.0,72,Brooklyn,,
11226,1051,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5220.0,69,Brooklyn,,
11226,1060,OCEAN,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5219.0,29,Brooklyn,,
11226,1,PARADE,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5052.0,2,Brooklyn,,
11226,19,PARADE,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5052.0,1,Brooklyn,,
11226,25,PARADE,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5058.0,7,Brooklyn,,
11226,45,PARADE,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5058.0,1,Brooklyn,,
11226,55,PARADE,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5060.0,8,Brooklyn,,
11226,115,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5052.0,7,Brooklyn,,
11226,121,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5052.0,11,Brooklyn,,
11226,125,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),421-G,5052.0,27,Brooklyn,,
11226,160,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5053.0,18,Brooklyn,,
11226,170,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5053.0,28,Brooklyn,,
11226,188,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5054.0,11,Brooklyn,,
11226,210,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5054.0,19,Brooklyn,,
11226,225,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5026.0,264,Brooklyn,,
11226,253,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5048.0,94,Brooklyn,,
11226,259,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5048.0,91,Brooklyn,,
11226,260,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5055.0,14,Brooklyn,,
11226,270,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5055.0,19,Brooklyn,,
11226,271,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5048.0,83,Brooklyn,,
11226,280,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5055.0,24,Brooklyn,,
11226,295,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5048.0,76,Brooklyn,,
11226,340 TO 342,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5055.0,153,Brooklyn,,
11226,346,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,5055.0,155,Brooklyn,,
11226,354 TO 356,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5055.0,138,Brooklyn,,
11226,390,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5055.0,46,Brooklyn,,
11226,520,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5056.0,12,Brooklyn,,
11226,530,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5056.0,14,Brooklyn,,
11226,535,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5049.0,83,Brooklyn,,
11226,542,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5056.0,22,Brooklyn,,
11226,552,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5056.0,28,Brooklyn,,
11226,558,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5056.0,29,Brooklyn,,
11226,566,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5056.0,33,Brooklyn,,
11226,590,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,5056.0,40,Brooklyn,,
11226,620,PARKSIDE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,5057.0,14,Brooklyn,,
11226,2013 TO 2025,REGENT,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5124.0,18,Brooklyn,,
11226,2016,REGENT,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5124.0,45,Brooklyn,,
11226,2102,REGENT,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5125.0,45,Brooklyn,,
11226,2106,REGENT,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5125.0,46,Brooklyn,,
11226,2108,REGENT,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5125.0,47,Brooklyn,,
11226,2112,REGENT,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5125.0,48,Brooklyn,,
11226,2116,REGENT,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5125.0,49,Brooklyn,,
11226,678,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,5065.0,60,Brooklyn,,
11226,682,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5065.0,61,Brooklyn,,
11226,684,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5065.0,62,Brooklyn,,
11226,690,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5065.0,65,Brooklyn,,
11226,703,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,5066.0,1,Brooklyn,,
11226,730 TO 760,ROGERS,AVE,147161.0,LINDEN,BLVD,BROOKLYN,61 MULTIPLE DWELLING A,,,5084.0,61,Brooklyn,,
11226,733,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5085.0,14,Brooklyn,,
11226,857 TO 867,ROGERS,AVE,104106.0,ERASMUS,ST,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5108.0,11,Brooklyn,,
11226,885 TO 901,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5111.0,7501,Brooklyn,,
11226,910 TO 914,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5110.0,49,Brooklyn,,
11226,933,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5129.0,41,Brooklyn,,
11226,937,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5129.0,40,Brooklyn,,
11226,986,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5137.0,11,Brooklyn,,
11226,1010,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),5137.0,19,Brooklyn,,
11226,1041,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5171.0,83,Brooklyn,,
11226,1043,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,5171.0,83,Brooklyn,,
11226,1049,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,5171.0,81,Brooklyn,,
11226,1060,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5170.0,21,Brooklyn,,
11226,1062,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,5170.0,22,Brooklyn,,
11226,1064,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5170.0,23,Brooklyn,,
11226,1076,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5170.0,27,Brooklyn,,
11226,1084,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,5170.0,7501,Brooklyn,,
11226,1140,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5192.0,23,Brooklyn,,
11226,1157 TO 1159,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5193.0,58,Brooklyn,,
11226,1179,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5193.0,51,Brooklyn,,
11226,1181,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5193.0,50,Brooklyn,,
11226,1203 TO 1205,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5214.0,34,Brooklyn,,
11226,1222,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5213.0,18,Brooklyn,,
11226,1261,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5214.0,75,Brooklyn,,
11226,1263,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-G,,5214.0,74,Brooklyn,,
11226,1265,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5214.0,73,Brooklyn,,
11226,1269,ROGERS,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5214.0,72,Brooklyn,,
11226,380,RUGBY,RD,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5156.0,10,Brooklyn,,
11226,390,RUGBY,RD,,,,BROOKLYN,61 MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,5156.0,15,Brooklyn,,
11226,400,RUGBY,RD,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5156.0,21,Brooklyn,,
11226,1,SAINT PAULS,CT,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5080.0,39,Brooklyn,,
11226,20,SAINT PAULS,CT,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5080.0,54,Brooklyn,,
11226,21,SAINT PAULS,CT,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5080.0,36,Brooklyn,,
11226,32,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5058.0,31,Brooklyn,,
11226,38,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5058.0,31,Brooklyn,,
11226,48,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5058.0,40,Brooklyn,,
11226,57,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5061.0,10,Brooklyn,,
11226,60 TO 66,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5060.0,32,Brooklyn,,
11226,67,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5061.0,6,Brooklyn,,
11226,68,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5060.0,39,Brooklyn,,
11226,73,SAINT PAULS,PL,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,5061.0,1,Brooklyn,,
11226,2717,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5108.0,70,Brooklyn,,
11226,2734,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5111.0,20,Brooklyn,,
11226,2807,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5108.0,62,Brooklyn,,
11226,2809,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,5108.0,61,Brooklyn,,
11226,2823,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5108.0,57,Brooklyn,,
11226,2825,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5108.0,56,Brooklyn,,
11226,2829,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5108.0,55,Brooklyn,,
11226,2901,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5108.0,54,Brooklyn,,
11226,2913,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,5108.0,49,Brooklyn,,
11226,3014,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,4901.0,5,Brooklyn,,
11226,3203,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,4886.0,41,Brooklyn,,
11226,3209,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,4886.0,38,Brooklyn,,
11226,3213,SNYDER,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,4886.0,32,Brooklyn,,
